ID_0,ID_1,ID_2,ID_3,pagerank_0,pagerank_1,pagerank_2,pagerank_3,eigenvec_2nd_M_0,eigenvec_2nd_M_1,eigenvec_2nd_M_2,eigenvec_2nd_M_3,eigenvec_3rd_M_0,eigenvec_3rd_M_1,eigenvec_3rd_M_2,eigenvec_3rd_M_3,node_attribs_0,node_attribs_1,node_attribs_2,node_attribs_3,node_attribs_4,node_attribs_5,node_attribs_6,node_attribs_7,node_attribs_8,node_attribs_9,node_attribs_10,node_attribs_11,node_attribs_12,node_attribs_13,node_attribs_14,node_attribs_15,node_attribs_16,node_attribs_17,node_attribs_18,node_attribs_19,node_attribs_20,node_attribs_21,node_attribs_22,node_attribs_23,node_attribs_24,node_attribs_25,node_attribs_26,node_attribs_27,node_attribs_28,node_attribs_29,node_attribs_30,node_attribs_31,node_attribs_32,node_attribs_33,node_attribs_34,node_attribs_35,node_attribs_36,node_attribs_37,node_attribs_38,node_attribs_39,node_attribs_40,node_attribs_41,node_attribs_42,node_attribs_43,node_attribs_44,node_attribs_45,node_attribs_46,node_attribs_47,node_attribs_48,node_attribs_49,node_attribs_50,node_attribs_51,node_attribs_52,node_attribs_53,node_attribs_54,node_attribs_55,node_attribs_56,node_attribs_57,node_attribs_58,node_attribs_59,node_attribs_60,node_attribs_61,node_attribs_62,node_attribs_63,node_attribs_64,node_attribs_65,node_attribs_66,node_attribs_67,node_attribs_68,node_attribs_69,node_attribs_70,node_attribs_71,node_attribs_72,node_attribs_73,node_attribs_74,node_attribs_75,n_edges_0,avg_pi_0,avg_inv_pi_0,avg_eigenvec_2nd_0,avg_eigenvec_3rd_0,avg_node_labels_0,avg_node_labels_1,avg_node_labels_2,avg_node_labels_3,avg_node_labels_4,avg_node_labels_5,avg_node_labels_6,avg_node_labels_7,avg_node_labels_8,avg_node_labels_9,avg_node_labels_10,avg_node_labels_11,avg_node_labels_12,avg_node_labels_13,avg_node_labels_14,avg_node_labels_15,avg_node_labels_16,avg_node_labels_17,avg_node_labels_18,labels
0.9399092970521541,-0.0600907029478458,0.3922902494331071,-0.0600907029478458,0.000276376612625398,-0.000101552336732123,0.00011890621705976399,-6.1809808327463e-05,0.0051295216021766295,-0.00432015890005388,0.0044782286611279205,-0.0039555239405818,0.0057838073681077,-0.00389830340360123,0.003947749229047621,-0.00276886275838922,0.0663265306122449,0.10487528344671199,0.15419501133786903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005102040816326529,-0.014172335600906999,0.0589569160997733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0345804988662132,0.0572562358276644,0.0748299319727891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005102040816326529,-0.014172335600906999,0.0377928949357521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0.0600907029478458,19,-0.0119912850472423,0.0226835338322157,0.0714285714285714,0.11904761904761901,0.80952380952381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.9452479338842971,-0.0547520661157025,0.422520661157025,-0.0547520661157025,0.000265734922477973,-6.296530291646729e-05,0.000105297907702115,-3.2312702532462e-05,0.00361054310053507,0.0030913949182199995,0.00317237026733808,0.00288759198280797,0.00350589779504684,0.0027272144775687397,0.00273928678181994,0.0022498787991764,0.11776859504132198,0.17561983471074402,0.231404958677686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0185950413223141,0.0392561983471074,-0.0413223140495867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0306473829201102,0.0922865013774105,0.121556473829201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005968778696051421,0.0241046831955923,-0.0438475665748393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0.0547520661157025,21,0.00607878942561529,-0.0194632368952089,0.136363636363636,0.22727272727272702,0.6363636363636359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.9296875,-0.0703125,0.4296875,-0.0703125,0.00042724609375,-0.0001220703125,0.0001220703125,-6.27305772569448e-05,0.0053558349609375,-0.0048370361328125,0.0050506591796875,-0.00489637586805555,0.00584885678305012,0.0049648351230941,0.00515149164055705,0.0046684376824859,0.0302734375,0.15234375,0.1875,0.0,0.0302734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009765625,-0.03515625,-0.0625,0.0,-0.0009765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00944010416666667,0.0481770833333333,0.0833333333333333,0.0,0.00944010416666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009765625,-0.03515625,-0.0625,0.0,-0.0009765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.0703125,16,-0.01473139127472,0.000152131654725728,0.03125,0.1875,0.75,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.9480151228733459,-0.051984877126654006,0.448015122873346,-0.051984877126654006,0.00035913250738812405,-0.000195646813726366,0.000201602576701293,-0.00015169824610721398,0.00328145442947206,-0.00262748877931067,0.0030120275336114398,-0.0025574898680187,0.0087466994366808,-0.0054235070775711,0.00717889482067198,-0.00451958923130925,0.129017013232514,0.143667296786389,0.24243856332703198,0.0,0.0,0.0,0.0793950850661626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0231568998109641,0.0132325141776938,0.0902646502835539,0.0,0.0,0.0,-0.00756143667296786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069234404536862,0.0784499054820416,0.110192186515438,0.0,0.0,0.0,0.0431632010081916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0231568998109641,0.00236294896030245,0.0492018483511867,0.0,0.0,0.0,-0.00756143667296786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0.0519848771266541,23,0.024570972168215,6.41847686111419e-17,0.152173913043478,0.17391304347826098,0.58695652173913,0.0,0.0,0.0,0.0869565217391304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.9850985419003371,-0.0149014580996635,0.459782086204134,-0.0149014580996635,1.72785263270698e-05,-5.53914124081025e-06,7.81341978039361e-06,-3.13060966420071e-06,0.000292722644721402,0.00026648478605036097,0.00028015668793984,0.000267885230129027,0.00023917151802586202,-0.000216674774052473,0.000229706411479186,-0.000219083305629081,0.105792340970998,0.080756289056241,0.16523794263739802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0144608235859638,-0.00785130588046787,-0.0183063611600706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0414463494098168,0.031178229984511002,0.0724109384179884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00813170966191315,-0.00644483611956773,-0.00705460307286952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79,0.0149014580996635,75,0.00192762653822027,0.00328149270484346,0.12025316455696199,0.0886075949367089,0.7911392405063291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.913265306122449,-0.08673469387755099,0.377551020408163,-0.08673469387755099,0.000585693461057893,-0.00014316951270304,0.00023644661946411202,-0.000135577190059697,0.00952654636454029,-0.00833517070766123,0.00849563465993071,-0.00772402868435112,0.008754715515883391,0.006479220305795261,0.00632098010690068,0.00489163521655542,0.0,0.229591836734694,0.23852040816326503,0.0,0.0344387755102041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12755102040816302,-0.154336734693878,0.0,-0.0012755102040816302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14030612244898,0.149234693877551,0.0,0.0106292517006803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103741496598639,-0.122590702947846,0.0,-0.0012755102040816302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0.08673469387755099,13,-0.0414870083404458,-0.0106851861804493,0.0,0.3571428571428571,0.6071428571428571,0.0,0.0357142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.946280991735537,-0.0537190082644628,0.44628099173553704,-0.0537190082644628,0.00037779181749880497,-9.17799330646812e-05,0.000174310725587961,-7.025789449718821e-05,0.00339089932892818,-0.00277350988213263,0.00301766098702877,-0.00260411594557441,0.00405928668821101,-0.00311314601692028,0.00312396122906922,-0.00267921842221038,0.16270661157024802,0.100723140495868,0.245351239669422,0.0,0.0222107438016529,0.0,0.0826446280991736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0418388429752066,-0.0129132231404959,-0.050103305785124,0.0,-0.0005165289256198349,0.0,-0.008264462809917359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0926308539944904,0.0476928374655647,0.11466942148760302,0.0,0.00705922865013774,0.0,0.0447658402203857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0418388429752066,-0.0129132231404959,-0.0665174471992654,0.0,-0.0005165289256198349,0.0,-0.008264462809917359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0.0537190082644628,22,-0.00682481638419915,0.014085513505718,0.20454545454545497,0.11363636363636401,0.568181818181818,0.0,0.0227272727272727,0.0,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.948960302457467,-0.0510396975425331,0.405482041587902,-0.0510396975425331,0.000148298498075693,-7.7722706822803e-05,9.00809149957773e-05,-6.17414095067478e-05,0.00296646896640115,-0.00274920364319492,0.00278275621047178,-0.00265164838628757,0.000148298498075693,-7.77227068228025e-05,9.00809149957775e-05,-6.17414095067474e-05,0.0609640831758034,0.11342155009451801,0.17013232514177698,0.0,0.0212665406427221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004253308128544421,-0.0170132325141777,-0.0472589792060491,0.0,-0.000472589792060491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0211090107120353,0.0409577819785759,0.0867989918084436,0.0,0.0067737870195337105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00299306868304978,-0.0170132325141777,-0.0279353077084646,0.0,-0.000472589792060491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0.0510396975425331,21,0.018137831465118,-0.225919670552462,0.0652173913043478,0.130434782608696,0.7826086956521741,0.0,0.0217391304347826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.9505208333333341,-0.0494791666666667,0.4088541666666671,-0.0494791666666667,0.00015597873263888899,-6.10351562500001e-05,6.85703607253085e-05,-4.3955359439300604e-05,0.00295722728409566,0.0026183511462797,0.00274005997542761,0.0025085393205870198,0.00291570637522348,0.00246375718602601,0.00233574254367267,0.0020162094221502,0.0399305555555556,0.0763888888888889,0.12456597222222197,0.0,0.0203993055555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00173611111111111,-0.00694444444444444,-0.0212673611111112,0.0,-0.00043402777777777797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0121527777777778,0.0347222222222222,0.0967881944444444,0.0,0.00651041666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00173611111111111,-0.00694444444444444,-0.0212673611111111,0.0,-0.00043402777777777797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0.0494791666666667,22,-0.00735337186690802,-0.007368671920308829,0.0416666666666667,0.0833333333333333,0.854166666666667,0.0,0.0208333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.944444444444445,-0.0555555555555555,0.42063492063492103,-0.0555555555555555,0.00023395601626894198,-8.998308318036179e-05,9.44822373393803e-05,-6.748731238527161e-05,0.00364081657407589,0.0031692395304077103,0.00333581448274709,0.00306006160049196,0.00415683696792319,0.0031796205350498197,0.00284723317170112,0.0022249478673636697,0.0861678004535147,0.0861678004535147,0.168367346938776,0.0,0.0232426303854875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0090702947845805,-0.0090702947845805,-0.0459183673469387,0.0,-0.000566893424036281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0385487528344671,0.0385487528344671,0.12074829931972801,0.0,0.00736961451247166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0090702947845805,-0.0090702947845805,-0.0459183673469388,0.0,-0.000566893424036281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0.0555555555555556,20,-0.00873253334865005,0.0052452047056265,0.0952380952380952,0.0952380952380952,0.7857142857142858,0.0,0.0238095238095238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
