ID_0,ID_1,ID_2,ID_3,pagerank_0,pagerank_1,pagerank_2,pagerank_3,eigenvec_2nd_M_0,eigenvec_2nd_M_1,eigenvec_2nd_M_2,eigenvec_2nd_M_3,eigenvec_3rd_M_0,eigenvec_3rd_M_1,eigenvec_3rd_M_2,eigenvec_3rd_M_3,node_attribs_0,node_attribs_1,node_attribs_2,node_attribs_3,node_attribs_4,node_attribs_5,node_attribs_6,node_attribs_7,node_attribs_8,node_attribs_9,node_attribs_10,node_attribs_11,node_attribs_12,node_attribs_13,node_attribs_14,node_attribs_15,node_attribs_16,node_attribs_17,node_attribs_18,node_attribs_19,node_attribs_20,node_attribs_21,node_attribs_22,node_attribs_23,node_attribs_24,node_attribs_25,node_attribs_26,node_attribs_27,node_attribs_28,node_attribs_29,node_attribs_30,node_attribs_31,node_attribs_32,node_attribs_33,node_attribs_34,node_attribs_35,node_attribs_36,node_attribs_37,node_attribs_38,node_attribs_39,node_attribs_40,node_attribs_41,node_attribs_42,node_attribs_43,node_attribs_44,node_attribs_45,node_attribs_46,node_attribs_47,node_attribs_48,node_attribs_49,node_attribs_50,node_attribs_51,node_attribs_52,node_attribs_53,node_attribs_54,node_attribs_55,node_attribs_56,node_attribs_57,node_attribs_58,node_attribs_59,node_attribs_60,node_attribs_61,node_attribs_62,node_attribs_63,node_attribs_64,node_attribs_65,node_attribs_66,node_attribs_67,node_attribs_68,node_attribs_69,node_attribs_70,node_attribs_71,node_attribs_72,node_attribs_73,node_attribs_74,node_attribs_75,n_edges_0,avg_pi_0,avg_inv_pi_0,avg_eigenvec_2nd_0,avg_eigenvec_3rd_0,avg_node_labels_0,avg_node_labels_1,avg_node_labels_2,avg_node_labels_3,avg_node_labels_4,avg_node_labels_5,avg_node_labels_6,avg_node_labels_7,avg_node_labels_8,avg_node_labels_9,avg_node_labels_10,avg_node_labels_11,avg_node_labels_12,avg_node_labels_13,avg_node_labels_14,avg_node_labels_15,avg_node_labels_16,avg_node_labels_17,avg_node_labels_18,labels
0.6875,-0.3125,0.3125,-0.3125,0.03515625,-0.03515625,0.03515625,-0.03515625,0.0502404735808355,8.4362685112984e-20,-8.4362685112984e-20,8.4362685112984e-20,0.0416666666666666,-3.85185988877447e-33,3.85185988877447e-33,-3.85185988877447e-33,0.0,0.0,0.0,0.234375,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.109375,0.0,0.25,0.0,0.0,0.0,-0.140625,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015625,0.0,-0.25,0.0,0.0,0.0,0.140625,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015625,0.0,0.25,0.0,0.0,0.0,-0.140625,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015625,0.0,-0.25,4,0.3125,5,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.5,1
0.9344,-0.0656,0.3544,-0.0656,0.00060864,-0.00015936,6.864000000000021e-05,-2.13599999999999e-05,0.0063760822577505205,-0.004864242614880179,0.00470902415252036,-0.00423166416958836,0.00606730203053909,-0.0035491799372848703,0.00347360099696187,-0.00250009681500033,0.0,0.0,0.0,0.16,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0196,0.0,0.0,0.0,0.0,0.0,0.0,0.1716,0.0,0.0,0.0,-0.04,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.0004,0.0,0.0,0.0,0.0,0.0,0.0,-0.0484,0.0,0.0,0.0,0.02,0.0,0,0.0,0.0,0.0,0.0,0.0,0.00626666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0182666666666667,0.0,0.0,0.0,-0.005,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.0004,0.0,0.0,0.0,0.0,0.0,0.0,-0.00673333333333333,25,0.0656,21,-1.66533453693773e-16,0.0191132337040106,0.0,0.0,0.0,0.2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.78,1
0.938775510204082,-0.0612244897959184,0.46258503401360496,-0.0612244897959184,0.0007867092415197371,-0.000266092831690499,0.000354790442253999,-0.00015811313187406498,0.0044310241103244,-0.00358646860104586,0.00399910531105866,-0.0036944483008623,0.00534709676611737,0.00388586207042651,0.00421808090054281,0.00367144256677982,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.168367346938776,0.0,0.0,0.0663265306122449,0.0,0.168367346938776,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.0459183673469388,0.0,0.0,-0.005102040816326529,0.0,-0.0459183673469388,0.0,-0.107142857142857,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.12074829931972801,0.0,0.0,0.0127551020408163,0.0,0.0612244897959184,0.0,0.113095238095238,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.0459183673469388,0.0,0.0,-0.005102040816326529,0.0,-0.0459183673469388,0.0,-0.0595238095238095,21,0.0612244897959184,22,0.0412393049421161,1.5855372570428e-15,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.214285714285714,0.0,0.0,0.0714285714285714,0.0,0.214285714285714,0.0,0.5,1
0.961224489795917,-0.0387755102040817,0.46122448979591796,-0.0387755102040817,0.000274885464389838,-0.00014493960849646002,0.00011599333610995401,-9.08417788884262e-05,0.00250689531462305,0.0016865839526647199,0.0022130772349846,0.00173673548163858,0.00204584811634692,0.0014319414185242,0.00173884671506119,0.00135811204156978,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0140816326530612,0.0,0.0,0.11204081632653098,0.0,0.19775510204081603,0.0,0.24265306122448999,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.00020408163265306102,0.0,0.0,0.0120408163265306,0.0,-0.0736734693877551,0.0,-0.0573469387755102,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0045578231292517,0.0,0.0,0.0513265306122449,0.0,0.0739455782312925,0.0,0.120034013605442,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.00020408163265306102,0.0,0.0,0.010453514739229,0.0,-0.0391496598639456,0.0,-0.039092970521542,35,0.0387755102040816,35,0.00412194709391213,0.00296316165300355,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0142857142857143,0.0,0.0,0.128571428571429,0.0,0.271428571428571,0.0,0.5857142857142861,1
0.956666666666667,-0.0433333333333334,0.44,-0.0433333333333334,0.000233333333333333,-8.148148148148191e-05,8.5185185185185e-05,-6.09053497942391e-05,0.0022400431453920397,0.00186513623695053,0.00198985929493382,0.0018048810471888899,0.0030789078581801898,0.0019861844158855302,0.00230797498105406,0.00157419426370025,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0622222222222222,0.0322222222222222,0.0,0.0,0.09,0.0,0.16,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,-0.00444444444444444,-0.00111111111111111,0.0,0.0,-0.01,0.0,-0.04,0.0,0.0399999999999999,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.04,0.0155555555555556,0.0,0.0,0.0677777777777778,0.0,0.0488888888888889,0.0,0.0677777777777777,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,-0.00444444444444444,-0.00111111111111111,0.0,0.0,-0.01,0.0,-0.0251851851851852,0.0,0.0325925925925925,30,0.0433333333333333,29,2.5326962749261403e-16,-0.0146730390070038,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0666666666666667,0.0333333333333333,0.0,0.0,0.1,0.0,0.2,0.0,0.6,1
0.86,-0.14,0.41,-0.14,0.0054,-0.0036,0.0025875,-0.0019125,0.0241,-0.0169,0.0212875,-0.0185875,0.0305136271329086,0.0124355652982141,0.0228852203496814,0.009326673973660571,0.0,0.09,0.0,0.0475,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.0,0.24,0.0,-0.01,0.0,-0.0025,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0625,0.0,-0.16,0.0,0.015,0.0,0.01,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.115,0.0,-0.00375,0.0,-0.0025,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0375,0.0,-0.085,10,0.14,11,-0.0801783725737273,-3.8857805861880504e-16,0.0,0.1,0.0,0.05,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.6,1
0.957336108220603,-0.0426638917793964,0.42507804370447494,-0.0426638917793964,0.00020221521762905201,-8.31058524927965e-05,8.612870380496659e-05,-6.16601511437688e-05,0.00245221409770453,-0.0018554365385452,0.0021307129191888603,-0.00176064478438868,0.00020221521762905201,-8.31058524927964e-05,8.61287038049664e-05,-6.16601511437687e-05,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0603537981269511,0.0,0.0,0.0460457856399584,0.0,0.12408949011446399,0.0,0.191467221644121,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.0041623309053069706,0.0,0.0,-0.00234131113423517,0.0,-0.0210718002081165,0.0,-0.00208116545265348,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0280957336108221,0.0,0.0,0.0352930974679154,0.0,0.0474765868886577,0.0,0.0718435657301422,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.0041623309053069706,0.0,0.0,-0.00234131113423517,0.0,-0.0067348826453925295,0.0,-0.00208116545265352,31,0.0426638917793965,29,0.015161364303494,-0.206552394755898,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0645161290322581,0.0,0.0,0.0483870967741935,0.0,0.145161290322581,0.0,0.7419354838709681,1
0.977450239355,-0.0225497606449988,0.469513731418493,-0.0225497606449988,0.000103393260479728,-5.35772290682366e-05,5.29860703648032e-05,-4.16003140615912e-05,0.00069484541256462,0.000490228683740004,0.0006324638505787121,0.0004977678127956,0.000816114615030663,0.000573459685184093,0.000726130917591649,0.0005734858209295129,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0861678004535147,0.0,0.0,0.0232426303854875,0.0,0.193310657596372,0.0,0.23582766439909303,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.0090702947845805,0.0,0.0,-0.000566893424036281,0.0,-0.06859410430839,0.0,-0.11337868480725599,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0398715041572184,0.0,0.0,0.0053854875283446705,0.0,0.0894746787603931,0.0,0.11545729402872301,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.004440665154950871,0.0,0.0,-0.000566893424036281,0.0,-0.0520597127739985,0.0,-0.0859315948601663,63,0.0225497606449987,62,0.000274159260445317,0.0060036240543626706,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0952380952380952,0.0,0.0,0.0238095238095238,0.0,0.261904761904762,0.0,0.6190476190476191,1
0.913265306122449,-0.08673469387755099,0.41326530612244894,-0.08673469387755099,0.000859017076218243,-5.2061640982923296e-05,0.000130154102457309,-1.1569253551760902e-05,0.00936200391967397,0.00695634811136469,0.00609735416800416,0.0050429494932219,0.0076342524768035405,0.00491497734504552,0.00443337542217513,0.0033581130781633896,0.0,0.0,0.0,0.12244897959183698,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0663265306122449,0.0,0.0,0.0,0.168367346938776,0.0,0.0,0.0,-0.0204081632653061,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005102040816326529,0.0,0.0,0.0,-0.0459183673469387,0.0,0.0,0.0,0.0272108843537415,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0306122448979592,0.0,0.0,0.0,0.0374149659863946,0.0,0.0,0.0,-0.00453514739229025,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005102040816326529,0.0,0.0,0.0,-0.0300453514739229,14,0.08673469387755099,14,-2.77555756156289e-17,0.0205280851954317,0.0,0.0,0.0,0.14285714285714302,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714285714285714,0.0,0.0,0.0,0.7857142857142858,1
0.9547193877551021,-0.0452806122448979,0.436862244897959,-0.0452806122448979,0.000215974463765098,-6.87376353602665e-05,5.65356882548938e-05,-3.8368344786894296e-05,0.00240004622720576,-0.00199836025387557,0.0021319921017148103,-0.00193380112198809,0.0029339605940632897,-0.0020573413223680397,0.00211702187885252,-0.00160816422748748,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0344387755102041,0.0,0.0,0.0,0.0956632653061224,0.0,0.168367346938776,0.0,0.229591836734694,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,-0.0012755102040816302,0.0,0.0,0.0,-0.0114795918367347,0.0,-0.0459183673469388,0.0,0.0153061224489796,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0106292517006803,0.0,0.0,0.0,0.0718537414965986,0.0,0.0493197278911564,0.0,0.0629251700680272,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,-0.0012755102040816302,0.0,0.0,0.0,-0.0114795918367347,0.0,-0.0300453514739229,0.0,0.0311791383219955,28,0.0452806122448979,27,-3.05311331771918e-16,0.0314978042698379,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0357142857142857,0.0,0.0,0.0,0.107142857142857,0.0,0.214285714285714,0.0,0.6428571428571429,1
