ID_0,ID_1,ID_2,ID_3,pagerank_0,pagerank_1,pagerank_2,pagerank_3,eigenvec_2nd_M_0,eigenvec_2nd_M_1,eigenvec_2nd_M_2,eigenvec_2nd_M_3,eigenvec_3rd_M_0,eigenvec_3rd_M_1,eigenvec_3rd_M_2,eigenvec_3rd_M_3,node_attribs_0,node_attribs_1,node_attribs_2,node_attribs_3,node_attribs_4,node_attribs_5,node_attribs_6,node_attribs_7,node_attribs_8,node_attribs_9,node_attribs_10,node_attribs_11,n_edges_0,avg_pi_0,avg_inv_pi_0,avg_eigenvec_2nd_0,avg_eigenvec_3rd_0,avg_node_labels_0,avg_node_labels_1,avg_node_labels_2,labels
0.9740131077579641,-0.0259868922420363,0.233272367017223,0.0317891708581009,7.12365524890967e-05,-4.97134264883955e-06,1.80223512262409e-05,2.1440730061646196e-06,0.000966904291225981,0.000841634365495028,0.0008691119527008599,0.000836240408606377,0.0009124778798514109,0.000799676415098334,0.000785119994857586,0.000729752090279737,0.249047401310776,0.249047401310776,0.0,0.0391708581008993,0.0391708581008993,0.0,0.107740816948636,0.107740816948636,0.0,0.0429517222984301,0.0429517222984301,0.0,81,0.0259868922420363,42,0.00407225934038374,-0.00285117904519817,0.530864197530864,0.46913580246913594,0.0,1
0.96195652173913,-0.0380434782608696,0.255434782608696,0.081280193236715,4.23789759184681e-05,-1.2842113914687e-06,1.16007095696008e-05,2.9001773924002e-06,0.00179718938618839,0.00170561703592838,0.00171354527220165,0.00168217374692777,0.00187065567001085,0.00174499986378304,0.0016848152801728,0.0016028389246660099,0.24988185255198497,0.24988185255198497,0.0,0.0868383742911154,0.0868383742911154,0.0,0.127961562696912,0.127961562696912,0.0,0.106947069943289,0.106947069943289,0.0,46,0.0380434782608696,27,-0.000553575953486742,0.00133271322196878,0.5108695652173909,0.48913043478260904,0.0,1
0.896193771626298,-0.103806228373702,0.19031141868512103,0.0452133794694348,0.000469941691311167,-0.000140683181475319,0.00011883238945893701,-1.59640489617533e-06,0.0116294634402167,0.0103050801497588,0.00969645659397723,0.00891205533161519,0.0122905298267522,0.0045990593315387894,0.00177404290655147,0.000662596141955979,0.0804498269896193,0.0804498269896194,0.0,-0.00778546712802775,-0.0077854671280276795,0.0,0.0191753171856977,0.0191753171856978,0.0,0.008554402153017941,0.00855440215301807,0.0,17,0.103806228373702,10,0.0207611423895676,0.0074847982799417095,0.911764705882353,0.0882352941176471,0.0,1
0.953686200378072,-0.0463137996219282,0.21455576559546302,0.0018099063822126199,0.000230823038797031,-8.040280016152029e-06,6.28818229007934e-05,-7.52889977262177e-07,0.0024724796269762,0.0019883832692077197,0.00198969772637276,0.00174644141306279,0.00441019663367362,-0.00349256081456738,0.00350696103665875,-0.00304031425495603,0.247046313799622,0.247046313799622,0.0,0.214437618147448,0.214437618147448,0.0,0.19668399495904199,0.19668399495904199,0.0,0.17968520268851101,0.17968520268851101,0.0,46,0.0463137996219282,24,-0.0238429819914085,0.0253329280859586,0.554347826086957,0.445652173913043,0.0,1
0.903628117913832,-0.0963718820861678,0.165532879818594,0.0355857898715042,0.0005116181015112019,-0.000136260097387405,9.859574971334029e-05,-2.13217058050217e-05,0.009688222419923379,0.0079997482771125,0.00738051067478137,0.00646446356411614,0.0119436874379761,0.00389613023412082,0.00155875479286995,0.0005014085782494309,0.204081632653061,0.204081632653061,0.0,-0.0340136054421769,-0.0340136054421768,0.0,0.0231292517006803,0.0231292517006803,0.0,-0.00036281179138321096,-0.000362811791383175,0.0,21,0.0963718820861678,11,0.0124771131852413,-0.0296667834078142,0.28571428571428603,0.7142857142857142,0.0,1
0.996906237985392,-0.00309376201460977,0.20278859092656798,0.0721320088492913,3.28542529630678e-07,-1.28652693116586e-08,7.182443868839529e-08,1.1190082018902e-08,9.758687311720959e-05,9.21063115524417e-05,9.21399528019229e-05,9.03409585883345e-05,9.731691013303629e-05,9.28932880076168e-05,9.214404701353879e-05,9.018885168290359e-05,0.249098528811034,0.249098528811034,0.0,0.11368186214436801,0.11368186214436801,0.0,0.068861017139699,0.0688610171396989,0.0,0.0434138868987137,0.0434138868987137,0.0,816,0.00309376201460977,336,0.0006328327602609599,0.00015311142034868502,0.530024509803922,0.469975490196078,0.0,1
0.9903131297735791,-0.00968687022642212,0.21253535199579998,0.0758072835393366,4.1685255893170406e-06,7.71054269724554e-07,1.25953929443592e-06,7.54044097385124e-07,0.00044355236748073605,0.000414765011322356,0.00040470573153041697,0.000390328599999375,0.00041243512619590096,0.000382468179343654,0.000370535442480429,0.000354282102473111,0.22012650510592902,0.22012650510592902,0.0,0.0740359701265052,0.0740359701265051,0.0,0.0430296993054196,0.0430296993054195,0.0,0.0228260609227688,0.0228260609227687,0.0,243,0.00968687022642212,108,0.0035028343486282303,0.0036161427958912103,0.6728395061728389,0.327160493827161,0.0,1
0.992622940438953,-0.00737705956104912,0.266644292752118,0.0198416321861124,5.8028759005167e-06,-1.8007680810683399e-07,1.8926023651554902e-06,3.74864724414697e-07,6.8237276958245e-05,6.10018539619572e-05,6.32812425168167e-05,6.109828659100171e-05,7.050115244877991e-05,6.20149812177553e-05,6.39462335219782e-05,6.076526649965861e-05,0.24110636896695897,0.24110636896695897,0.0,-0.0507085776522587,-0.0507085776522587,0.0,0.0864588515970211,0.0864588515970211,0.0,-0.0180915070992451,-0.0180915070992451,0.0,281,0.00737705956104913,154,-0.00677282313064766,0.00204842224521848,0.5943060498220639,0.405693950177936,0.0,1
0.9458218549127639,-0.054178145087235986,0.23370064279155198,0.0707376798285889,9.08576540933165e-05,4.2161324405241e-07,2.40741162353982e-05,9.40724550792135e-06,0.0033896208185946,0.0032113993564375602,0.0031736313632066302,0.0030896518048398602,0.00366542157672036,0.00323480718126712,0.0029623153720465,0.00267449712854626,0.09481175390266301,0.09481175390266301,0.0,0.0190541781450872,0.0190541781450872,0.0,0.0337006427915518,0.0337006427915519,0.0,0.0231366697275787,0.0231366697275788,0.0,33,0.054178145087235986,19,0.0153488156564682,0.00198478578355187,0.893939393939394,0.106060606060606,0.0,1
0.905817174515235,-0.0941828254847645,0.195290858725762,0.0431709756848261,0.000351056238058333,-0.000122773766315482,6.00760174236437e-05,-1.52001809207864e-05,0.00980991472974143,0.0088140330684616,0.00851078486062395,0.00793435504847512,0.0101718964273771,0.00449665781864841,0.00201427299702352,0.0008930210444164,0.249307479224377,0.249307479224377,0.0,-0.0664819944598338,-0.0664819944598338,0.0,0.094921514312096,0.094921514312096,0.0,-0.00186211141889815,-0.00186211141889813,0.0,19,0.0941828254847645,11,0.00926122912787402,0.00414843090706284,0.526315789473684,0.47368421052631604,0.0,1
0.94921875,-0.05078125,0.26171875,0.0865885416666666,4.57763671875e-05,-7.62939453125e-06,6.99361165364566e-06,4.7683715820284394e-07,0.00326822229195587,0.00313831664820074,0.00310320216206876,0.00303571518857099,0.00328727390534663,0.0030027576300002,0.00282480208095548,0.00262748876971481,0.238037109375,0.238037109375,0.0,-0.027587890625,-0.027587890625,0.0,0.0518391927083333,0.0518391927083333,0.0,0.0160319010416666,0.0160319010416666,0.0,32,0.05078125,20,0.00274548493630865,-0.00179435828672588,0.609375,0.390625,0.0,1
0.9784616834762941,-0.0215383165237063,0.23088886794231303,0.0081311240680644,4.83514651475718e-05,-8.15853231748581e-06,1.09996587211246e-05,-1.64881556850071e-06,0.000599285520847839,0.000522755173648233,0.0005369778346554849,0.000514101824690487,0.000833198830460778,-0.0006393054474373,0.000579575758576893,-0.000485299793607547,0.24990574040908703,0.24990574040908703,0.0,0.0702940899236498,0.0702940899236497,0.0,0.0434794805847686,0.0434794805847686,0.0,0.0199404144728869,0.0199404144728869,0.0,103,0.0215383165237063,52,0.000651581254386458,0.00220114186244804,0.5097087378640779,0.4902912621359221,0.0,1
0.9508310249307479,-0.0491689750692521,0.227146814404432,0.0667301477377655,7.9131529070526e-05,-2.11017410854733e-05,1.3828034877980899e-05,-3.13062446659476e-06,0.0033841687805703,0.00310774368500219,0.0031205199834587103,0.00301876610658023,0.0028791407457446397,0.00257177303693559,0.00241314842252198,0.002216598791646,0.211045706371191,0.211045706371191,0.0,-0.0126385041551246,-0.0126385041551246,0.0,0.0636772853185596,0.0636772853185596,0.0,0.0189404432132964,0.0189404432132964,0.0,38,0.0491689750692521,21,0.0038143971318619295,-0.0006185705541597099,0.6973684210526321,0.302631578947368,0.0,1
0.975916955017302,-0.024083044982698996,0.234740484429066,0.0351849288735102,3.1038900396307504e-05,-4.3773422253086e-06,1.3748039415236902e-05,-8.02585909864332e-07,0.0007694437981483349,0.00071242715558267,0.000726652367650188,0.0006990035193202769,0.00074622598595471,0.000655313842755049,0.000637053382781417,0.00058140942998782,0.24221453287197198,0.24221453287197198,0.0,0.12456747404844301,0.12456747404844301,0.0,0.10358708189158,0.10358708189158,0.0,0.0876034217608612,0.0876034217608612,0.0,85,0.024083044982698996,44,0.00182589689906713,-0.00901776811769646,0.588235294117647,0.411764705882353,0.0,1
